0,7659.254652
1,7663.881460
2,7670.283819
3,7689.606794
4,7711.111166
5,7733.578085
6,7805.242064
7,7884.311216
8,7970.501890
9,7970.205595
10,7963.803236
11,7942.298864
12,7870.634886
13,7848.167967
14,7828.844992
15,7824.218184
16,7957.683661
17,8234.724997
18,8793.055357
19,8793.055357
20,8706.864683
21,8627.795530
22,8628.091825
23,8634.494184
24,8501.028708
25,7942.698347
26,7665.657011
27,7670.283819
28,7689.606794
29,7711.111166
30,7733.578085
31,7805.242064
32,7891.432737
33,7891.432737
34,7891.136442
35,7884.734083
36,7963.803236
37,7944.480261
38,7922.013342
39,7835.822668
40,7764.158689
41,7742.654318
42,7738.027510
43,7738.323805
44,7871.789282
45,8148.830618
46,8707.160978
47,8707.160978
48,8628.091825
49,8634.494184
50,8653.817160
51,8658.443968
52,8524.978491
53,7966.648130
54,7689.606794
55,7689.310499
56,7710.814871
57,7733.281790
58,7804.945768
59,7884.014921
60,7970.205595
61,7970.205595
62,7950.882620
63,7944.480261
64,7939.853453
65,7918.349081
66,7846.685102
67,7760.494429
68,7681.425276
69,7658.958357
70,7659.254652
71,7678.577627
72,7812.043104
73,8089.084440
74,8647.414801
75,8647.414801
76,8652.041609
77,8658.443968
78,8679.948339
79,8679.652044
80,8546.186567
81,7987.856207
82,7710.814871
83,7691.491896
84,7686.865088
85,7709.332006
86,7780.995985
87,7860.065138
88,7946.255812
89,7946.255812
90,7924.751440
91,7918.349081
92,7918.645376
93,7923.272184
94,7851.608206
95,7765.417532
96,7686.348379
97,7663.881460
98,7683.204435
99,7704.708807
100,7838.174284
101,8115.215620
102,8673.545980
103,8673.545980
104,8673.249685
105,8668.622877
106,8675.025236
107,8655.702261
108,8522.236784
109,7963.906424
110,7686.865088
111,7665.360716
112,7665.657011
113,7688.123930
114,7759.787909
115,7838.857061
116,7925.047735
117,7925.047735
118,7918.645376
119,7923.272184
120,7942.595160
121,7942.298864
122,7870.634886
123,7784.444212
124,7705.375059
125,7682.908140
126,7689.310499
127,7710.814871
128,7844.280348
129,8121.321684
130,8679.652044
131,8679.652044
132,8660.329069
133,8655.702261
134,8655.998556
135,8649.596197
136,8516.130720
137,7957.800360
138,7680.759024
139,7659.254652
140,7678.577627
141,7701.044546
142,7772.708525
143,7851.777678
144,7937.968351
145,7937.968351
146,7937.672056
147,7942.298864
148,7948.701223
149,7929.378248
150,7857.714270
151,7771.523596
152,7692.454443
153,7669.987524
154,7670.283819
155,7691.788191
156,7825.253668
157,8102.295004
158,8660.625364
159,8660.625364
160,8654.223005
161,8649.596197
162,8668.919172
163,8668.622877
164,8535.157400
165,7976.827040
166,7699.785704
167,7678.281332
168,7684.683691
169,7707.150610
170,7778.814589
171,7857.883741
172,7944.074415
173,7944.074415
174,7924.751440
175,7925.047735
176,7929.674543
177,7913.195013
178,7841.531034
179,7755.340361
180,7676.271208
181,7653.804289
182,7673.127264
183,7802.536833
184,7936.002310
185,8213.043646
186,9243.378401
187,9243.378401
188,9238.751593
189,9134.236326
190,9133.940031
191,9114.617056
192,8981.151579
193,7950.816824
194,7673.775488
195,7544.365919
196,7548.992727
197,7571.459646
198,7643.123625
199,7722.192778
200,7808.383451
201,7808.383451
202,7808.679747
203,7828.002722
204,7880.059217
205,7875.432409
206,7803.768431
207,7717.577757
208,7638.508604
209,7616.041685
210,7615.745390
211,7637.249762
212,7770.715239
213,8047.756575
214,8606.086935
215,8606.086935
216,8554.030439
217,8534.707464
218,8539.334272
219,8539.630568
220,8406.165091
221,7847.834730
222,7570.793394
223,7549.289022
224,7571.755941
225,7623.812437
226,7695.476416
227,7774.545568
228,7860.736242
229,7860.736242
230,7856.109434
231,7855.813139
232,7875.136114
233,7852.669195
234,7781.005217
235,7694.814543
236,7615.745390
237,7563.688894
238,7568.315702
239,7589.820074
240,7723.285551
241,8000.326887
242,8558.657248
243,8558.657248
244,8539.334272
245,8539.630568
246,8562.097486
247,8557.470678
248,8424.005201
249,7865.674841
250,7588.633505
251,7567.129133
252,7586.452108
253,7638.508604
254,7710.172583
255,7789.241735
256,7875.432409
257,7875.432409
258,7852.965490
259,7852.669195
260,7857.296003
261,7837.973028
262,7766.309050
263,7680.118376
264,7601.049223
265,7548.992727
266,7570.497099
267,7592.964018
268,7726.429495
269,8003.470831
270,8561.801191
271,8561.801191
272,8557.174383
273,8557.470678
274,8576.793653
275,8555.289282
276,8421.823805
277,7863.493444
278,7586.452108
279,7563.985189
280,7568.611998
281,7620.668493
282,7692.332472
283,7771.401625
284,7857.592299
285,7857.592299
286,7838.269323
287,7837.973028
288,7859.477400
289,7854.850592
290,7783.186613
291,7696.995939
292,7617.926786
293,7565.870291
294,7585.193266
295,7607.660185
296,7741.125662
297,8018.166998
298,8576.497358
299,8576.497358
300,8554.992987
301,8555.289282
302,8559.916090
303,8540.593115
304,8407.127638
305,7848.797277
306,7571.755941
307,7549.289022
308,7570.793394
309,7622.849890
310,7694.513868
311,7773.583021
312,7859.773695
313,7859.773695
314,7855.146887
315,7854.850592
316,7874.173567
317,7852.669195
318,7781.005217
319,7694.814543
320,7615.745390
321,7563.688894
322,7568.315702
323,7590.782621
324,7724.248098
325,8001.289434
326,8559.619795
327,8559.619795
328,8540.296820
329,8540.593115
330,8562.097486
331,8557.470678
332,8424.005201
333,7865.674841
334,7588.633505
335,7566.166586
336,7585.489561
337,7637.546057
338,7709.210035
339,7788.279188
340,7874.469862
341,7874.469862
342,7852.965490
343,7852.669195
344,7857.296003
345,7837.973028
346,7766.309050
347,7680.118376
348,7601.049223
349,7548.992727
350,7570.497099
351,7592.964018
352,7726.429495
353,8003.470831
354,8561.801191
355,8561.801191
356,8557.174383
357,8557.470678
358,8576.793653
359,8555.289282
360,8421.823805
361,7863.493444
362,7586.452108
363,7563.985189
364,7568.611998
365,7620.668493
366,7692.332472
367,7771.401625
368,7857.592299
369,7857.592299
370,7838.269323
371,7837.973028
372,7859.477400
373,7854.850592
374,7783.186613
375,7696.995939
376,7617.926786
377,7565.870291
378,7585.193266
379,7607.660185
380,7741.125662
381,8018.166998
382,8576.497358
383,8576.497358
384,8554.992987
385,8555.289282
386,8559.916090
387,8540.593115
388,8407.127638
389,7848.797277
390,7571.755941
391,7549.289022
392,7570.793394
393,7622.849890
394,7694.513868
395,7773.583021
396,7859.773695
397,7859.773695
398,7855.146887
399,7854.850592
400,7874.173567
401,7852.669195
402,7781.005217
403,7694.814543
404,7615.745390
405,7563.688894
406,7568.315702
407,7590.782621
408,7724.248098
409,8001.289434
410,8559.619795
411,8559.619795
412,8540.296820
413,8540.593115
414,8562.097486
415,8557.470678
416,8424.005201
417,7865.674841
418,7588.633505
419,7566.166586
420,7585.489561
421,7637.546057
422,7709.210035
423,7788.279188
424,7874.469862
425,7874.469862
426,7852.965490
427,7852.669195
428,7857.296003
429,7837.973028
430,7766.309050
431,7680.118376
432,7601.049223
433,7548.992727
434,7570.497099
435,7592.964018
436,7726.429495
437,8003.470831
438,8561.801191
439,8561.801191
440,8557.174383
441,8557.470678
442,8576.793653
443,8555.289282
444,8421.823805
445,7863.493444
446,7586.452108
447,7563.985189
448,7568.611998
449,7620.668493
450,7692.332472
451,7771.401625
452,7857.592299
453,7857.592299
454,7838.269323
455,7837.973028
456,7859.477400
457,7854.850592
458,7783.186613
459,7696.995939
460,7617.926786
461,7565.870291
462,7585.193266
463,7607.660185
464,7741.125662
465,8018.166998
466,8576.497358
467,8576.497358
468,8554.992987
469,8555.289282
470,8559.916090
471,8540.593115
472,8407.127638
473,7848.797277
474,7571.755941
475,7549.289022
476,7570.793394
477,7622.849890
478,7694.513868
479,7773.583021
480,7859.773695
481,7859.773695
482,7855.146887
483,7854.850592
484,7874.173567
485,7852.669195
486,7781.005217
487,7694.814543
488,7615.745390
489,7563.688894
490,7568.315702
491,7590.782621
492,7724.248098
493,8001.289434
494,8559.619795
495,8559.619795
496,8540.296820
497,8540.593115
498,8562.097486
499,8557.470678
500,8424.005201
501,7865.674841
502,7588.633505
503,7566.166586
504,7585.489561
505,7637.546057
506,7709.210035
507,7788.279188
508,7874.469862
509,7874.469862
510,7852.965490
511,7852.669195
512,7857.296003
513,7837.973028
514,7766.309050
515,7680.118376
516,7601.049223
517,7548.992727
518,7570.497099
519,7592.964018
520,7726.429495
521,8003.470831
522,8561.801191
523,8561.801191
524,8557.174383
525,8557.470678
526,8576.793653
527,8555.289282
528,8421.823805
529,7863.493444
530,7586.452108
531,7563.985189
532,7568.611998
533,7620.668493
534,7692.332472
535,7771.401625
536,7857.592299
537,7857.592299
538,7838.269323
539,7837.973028
540,7859.477400
541,7854.850592
542,7783.186613
543,7696.995939
544,7617.926786
545,7565.870291
546,7585.193266
547,7607.660185
548,7741.125662
549,8018.166998
550,8576.497358
551,8576.497358
552,8554.992987
553,8555.289282
554,8559.916090
555,8540.593115
556,8407.127638
557,7848.797277
558,7571.755941
559,7549.289022
560,7570.793394
561,7622.849890
562,7694.513868
563,7773.583021
564,7859.773695
565,7859.773695
566,7855.146887
567,7854.850592
568,7874.173567
569,7852.669195
570,7781.005217
571,7694.814543
572,7615.745390
573,7563.688894
574,7568.315702
575,7590.782621
576,7724.248098
577,8001.289434
578,8559.619795
579,8559.619795
580,8540.296820
581,8540.593115
582,8562.097486
583,8557.470678
584,8424.005201
585,7865.674841
586,7588.633505
587,7566.166586
588,7585.489561
589,7637.546057
590,7709.210035
591,7788.279188
592,7874.469862
593,7874.469862
594,7852.965490
595,7852.669195
596,7857.296003
597,7837.973028
598,7766.309050
599,7680.118376
600,7601.049223
601,7548.992727
602,7570.497099
603,7592.964018
604,7726.429495
605,8003.470831
606,8561.801191
607,8561.801191
608,8557.174383
609,8557.470678
610,8576.793653
611,8555.289282
612,8421.823805
613,7863.493444
614,7586.452108
615,7563.985189
616,7568.611998
617,7620.668493
618,7692.332472
619,7771.401625
620,7857.592299
621,7857.592299
622,7838.269323
623,7837.973028
624,7859.477400
625,7854.850592
626,7783.186613
627,7696.995939
628,7617.926786
629,7565.870291
630,7585.193266
631,7607.660185
632,7741.125662
633,8018.166998
634,8576.497358
635,8576.497358
636,8554.992987
637,8555.289282
638,8559.916090
639,8540.593115
640,8407.127638
641,7848.797277
642,7571.755941
643,7549.289022
644,7570.793394
645,7622.849890
646,7694.513868
647,7773.583021
648,7859.773695
649,7859.773695
650,7855.146887
651,7854.850592
652,7874.173567
653,7852.669195
654,7781.005217
655,7694.814543
656,7615.745390
657,7563.688894
658,7568.315702
659,7590.782621
660,7724.248098
661,8001.289434
662,8559.619795
663,8559.619795
664,8540.296820
665,8540.593115
666,8562.097486
667,8557.470678
668,8424.005201
669,7865.674841
670,7588.633505
671,7566.166586
672,7585.489561
673,7637.546057
674,7709.210035
675,7788.279188
676,7874.469862
677,7874.469862
678,7852.965490
679,7852.669195
680,7857.296003
681,7837.973028
682,7766.309050
683,7680.118376
684,7601.049223
685,7548.992727
686,7570.497099
687,7592.964018
688,7726.429495
689,8003.470831
690,8561.801191
691,8561.801191
692,8557.174383
693,8557.470678
694,8576.793653
695,8555.289282
696,8421.823805
697,7863.493444
698,7586.452108
699,7563.985189
700,7568.611998
701,7620.668493
702,7692.332472
703,7771.401625
704,7857.592299
705,7857.592299
706,7838.269323
707,7837.973028
708,7859.477400
709,7854.850592
710,7783.186613
711,7696.995939
712,7617.926786
713,7565.870291
714,7585.193266
715,7607.660185
716,7741.125662
717,8018.166998
718,8576.497358
719,8576.497358
720,8554.992987
721,8555.289282
722,8559.916090
723,8540.593115
724,8407.127638
725,7848.797277
726,7571.755941
727,7549.289022
728,7570.793394
729,7622.849890
730,7694.513868
731,7773.583021
732,7859.773695
733,7859.773695
734,7855.146887
735,7854.850592
736,7874.173567
737,7852.669195
738,7781.005217
739,7694.814543
740,7615.745390
741,7563.688894
742,7568.315702
743,7590.782621
744,7724.248098
745,8001.289434
746,8559.619795
747,8559.619795
748,8540.296820
749,8540.593115
750,8562.097486
751,8557.470678
752,8424.005201
753,7865.674841
754,7588.633505
755,7566.166586
756,7585.489561
757,7637.546057
758,7709.210035
759,7788.279188
760,7874.469862
761,7874.469862
762,7852.965490
763,7852.669195
764,7857.296003
765,7837.973028
766,7766.309050
767,7680.118376
768,7601.049223
769,7548.992727
770,7570.497099
771,7592.964018
772,7726.429495
773,8003.470831
774,8561.801191
775,8561.801191
776,8557.174383
777,8557.470678
778,8576.793653
779,8555.289282
780,8421.823805
781,7863.493444
782,7586.452108
783,7563.985189
784,7568.611998
785,7620.668493
786,7692.332472
787,7771.401625
788,7857.592299
789,7857.592299
790,7838.269323
791,7837.973028
792,7859.477400
793,7854.850592
794,7783.186613
795,7696.995939
796,7617.926786
797,7565.870291
798,7585.193266
799,7607.660185
800,7741.125662
801,8018.166998
802,8576.497358
803,8576.497358
804,8554.992987
805,8555.289282
806,8559.916090
807,8540.593115
808,8407.127638
809,7848.797277
810,7571.755941
811,7549.289022
812,7570.793394
813,7622.849890
814,7694.513868
815,7773.583021
816,7859.773695
817,7859.773695
818,7855.146887
819,7854.850592
820,7874.173567
821,7852.669195
822,7781.005217
823,7694.814543
824,7615.745390
825,7563.688894
826,7568.315702
827,7590.782621
828,7724.248098
829,8001.289434
830,8559.619795
831,8559.619795
832,8540.296820
833,8540.593115
834,8562.097486
835,8557.470678
836,8424.005201
837,7865.674841
838,7588.633505
839,7566.166586
840,7585.489561
841,7637.546057
842,7709.210035
843,7788.279188
844,7874.469862
845,7874.469862
846,7852.965490
847,7852.669195
848,7857.296003
849,7837.973028
850,7766.309050
851,7680.118376
852,7601.049223
853,7548.992727
854,7570.497099
855,7592.964018
856,7726.429495
857,8003.470831
858,8561.801191
859,8561.801191
860,8557.174383
861,8557.470678
862,8576.793653
863,8555.289282
864,8421.823805
865,7863.493444
866,7586.452108
867,7563.985189
868,7568.611998
869,7620.668493
870,7692.332472
871,7771.401625
872,7857.592299
873,7857.592299
874,7838.269323
875,7837.973028
876,7859.477400
877,7854.850592
878,7783.186613
879,7696.995939
880,7617.926786
881,7565.870291
882,7585.193266
883,7607.660185
884,7741.125662
885,8018.166998
886,8576.497358
887,8576.497358
888,8554.992987
889,8555.289282
890,8559.916090
891,8540.593115
892,8407.127638
893,7848.797277
894,7571.755941
895,7549.289022
896,7570.793394
897,7622.849890
898,7694.513868
899,7773.583021
900,7859.773695
901,7859.773695
902,7855.146887
903,7854.850592
904,7874.173567
905,7852.669195
906,7781.005217
907,7694.814543
908,7615.745390
909,7563.688894
910,7568.315702
911,7590.782621
912,7724.248098
913,8001.289434
914,8559.619795
915,8559.619795
916,8540.296820
917,8540.593115
918,8562.097486
919,8557.470678
920,8424.005201
921,7865.674841
922,7588.633505
923,7566.166586
924,7585.489561
925,7637.546057
926,7709.210035
927,7788.279188
928,7874.469862
929,7874.469862
930,7852.965490
931,7852.669195
932,7857.296003
933,7837.973028
934,7766.309050
935,7680.118376
936,7601.049223
937,7548.992727
938,7570.497099
939,7592.964018
940,7726.429495
941,8003.470831
942,8561.801191
943,8561.801191
944,8557.174383
945,8557.470678
946,8576.793653
947,8555.289282
948,8421.823805
949,7863.493444
950,7586.452108
951,7563.985189
952,7568.611998
953,7620.668493
954,7692.332472
955,7771.401625
956,7857.592299
957,7857.592299
958,7838.269323
959,7837.973028
960,7859.477400
961,7854.850592
962,7783.186613
963,7696.995939
964,7617.926786
965,7565.870291
966,7585.193266
967,7607.660185
968,7741.125662
969,8018.166998
970,8576.497358
971,8576.497358
972,8554.992987
973,8555.289282
974,8559.916090
975,8540.593115
976,8407.127638
977,7848.797277
978,7571.755941
979,7549.289022
980,7570.793394
981,7622.849890
982,7694.513868
983,7773.583021
984,7859.773695
985,7859.773695
986,7855.146887
987,7854.850592
988,7874.173567
989,7852.669195
990,7781.005217
991,7694.814543
992,7615.745390
993,7563.688894
994,7568.315702
995,7590.782621
996,7724.248098
997,8001.289434
998,8559.619795
999,8559.619795
1000,8540.296820
1001,8540.593115
1002,8562.097486
1003,8557.470678
1004,8424.005201
1005,7865.674841
1006,7588.633505
1007,7566.166586
1008,7585.489561
1009,7637.546057
1010,7709.210035
1011,7788.279188
1012,7874.469862
1013,7874.469862
1014,7852.965490
1015,7852.669195
1016,7857.296003
1017,7837.973028
1018,7766.309050
1019,7680.118376
